,go,pv,k,n,N,genes
122,GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,4.1602511956907456e-07,43,113,1367,AAR2;ABT1;CLP1;DDX28;EIF3D;EIF3F;EIF3G;EIF3H;EIF3L;ERAL1;HSP90AB1;LSM4;MRPL11;MRPS11;MRPS7;NUFIP1;PRMT5;PRPF19;RPL10;RPL11;RPL12;RPL13A;RPL23A;RPL24;RPL3;RPL5;RPL6;RPLP0;RPS14;RPS15;RPS19;RPS27;RPS28;RPS5;RRS1;SNRPB;SNRPC;SNRPD2;SNU13;SNUPN;SRSF9;USP39;VCP
27,GO_COFACTOR_METABOLIC_PROCESS,5.424581662501815e-07,64,196,1367,ABCD1;ACLY;ACOT2;ACOT4;AHCY;AKR7A2;ALAD;BLVRA;BLVRB;BOLA2B;CHAC2;CIAO1;CIAO2B;CIAPIN1;COASY;COX10;COX15;CYBA;DGAT2;DLST;ELOVL1;ENOPH1;ETHE1;FLAD1;FPGS;FXN;GCHFR;GGT1;GPX1;GPX4;GSTK1;GSTP1;HMBS;HMGCL;HMOX2;HP;IDH2;MGST2;MTHFS;NAXE;NUBP1;OGDH;PARK7;PARP16;PARP9;PCBD1;PDHB;PDZD11;PNPO;PRDX3;PRDX4;PTGES;SHMT1;SHMT2;SLC25A39;TCN2;TECR;THTPA;TMEM14C;TPO;TSPO;UBIAD1;UROD;VCP
58,GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,5.424581662501815e-07,64,196,1367,AARS1;ACY1;AHCY;AIMP2;ASL;BCKDHA;BCKDK;COMT;DLST;EARS2;ENOPH1;FAH;FARS2;FARSA;FPGS;GATB;GCAT;GFPT2;GGT1;GOT2;HARS1;HIBADH;HMGCL;HSD17B10;IARS2;IVD;KARS1;MARS2;MSRA;MTHFS;OAT;OAZ1;OGDH;PARK7;PCBD1;PEPD;PLOD1;PLOD3;PRDX4;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCR1;PYCR2;PYCR3;QARS1;SEPHS2;SHMT1;SHMT2;TST;TXN2;VARS1;YARS2
88,GO_REGULATION_OF_CATABOLIC_PROCESS,7.903779822915312e-07,119,436,1367,ABCD1;ADRA2A;ALAD;APEX1;ARAF;ATG7;ATP6V0C;ATP6V0D1;ATRAID;BAG6;BSCL2;CAPNS1;CCDC22;CDC37;CDK4;CDK5;CSNK1A1;CST3;CTSC;DAP;DDA1;DDB1;DHRSX;DKC1;EDEM2;EEF1A1;EXOSC1;EXOSC4;EXOSC5;FAF1;GAPDH;GCK;GNA12;GPD1;GPX1;GSK3A;HP;HSF1;HSP90AB1;HTRA2;IKBKG;KAT5;KHSRP;LAMTOR1;LAMTOR2;LAMTOR4;MAD2L2;MAPKAPK2;MFN2;MLST8;MSN;MUL1;MYD88;NDC1;NUP188;OAZ1;OS9;PARK7;PDCL3;PGAM1;PHB;PHF23;POLDIP2;POLR2G;PPP1CA;PRKACA;PRKAG1;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;QSOX1;RAB1B;RAB8A;RACK1;RAD23A;RELA;RILP;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SEC13;SERBP1;SF3B3;SGTA;SIRT2;SNX12;SNX3;SREBF2;STING1;TBC1D25;TIMP1;TNFSF13;TOMM7;TRIM21;TRIM8;TSPO;UBA52;UBB;UBQLN4;USP5;VCP;VPS11;VPS26B;YBX1
385,GO_RESPIRATORY_CHAIN_COMPLEX,8.528442792566729e-07,23,46,1367,COX4I1;COX6A1;COX8A;CYC1;DMAC1;DMAC2;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;SDHA;UQCR10;UQCRC1;UQCRQ
40,GO_SMALL_MOLECULE_METABOLIC_PROCESS,9.293564347088844e-07,210,865,1367,AARS1;ABCD1;ABCG1;ABHD14B;ACAA1;ACAA2;ACLY;ACO2;ACOT2;ACOT4;ACY1;ADCY3;ADSL;AGPAT2;AGPAT3;AHCY;AIMP2;AK2;AKR7A2;ALDH1B1;APOBEC3C;APRT;ASL;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BCKDHA;BCKDK;BSG;C1QTNF1;CHPF2;COASY;COMT;COX5B;CRYL1;CYC1;CYP2B6;DCK;DCTD;DCTPP1;DDB1;DGAT2;DHRS7B;DLST;DNAJC30;EARS2;ECH1;ECHDC3;ECHS1;ELOVL1;ENOPH1;ERLIN1;FAH;FARS2;FARSA;FGGY;FLAD1;FPGS;FUCA2;FUOM;FXN;G6PC3;GAPDH;GATB;GCAT;GCK;GDE1;GFPT2;GGT1;GLB1;GMDS;GMPR2;GNPDA1;GOT2;GPD1;GPX1;GPX4;GRHPR;GSK3A;GSTP1;GUK1;HARS1;HDLBP;HEXA;HIBADH;HINT1;HK1;HMGCL;HSD17B10;HYAL3;IARS2;IDH2;IDH3G;IMPA2;IMPDH2;ITPK1;ITPKA;IVD;KARS1;LCMT1;LHPP;LIPC;LYPLA2;MAN2B2;MAPKAPK2;MARS2;MDH2;MECR;MGAT1;MGST2;MGST3;MPI;MSRA;MTHFS;NANP;NAXE;NDC1;NDUFS6;NFYC;NME2;NMT1;NR1H2;NT5C3B;NUDT1;NUDT14;NUP188;OAT;OAZ1;OGDH;PARK7;PARP1;PARP16;PARP9;PCBD1;PCK2;PDE4A;PDHB;PDZD11;PEPD;PFKL;PGAM1;PKM;PLAAT3;PLB1;PLOD1;PLOD3;PNPO;POR;PPP1CA;PRDX4;PRKAG1;PRPS1;PRPS2;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTGES;PYCR1;PYCR2;PYCR3;QARS1;SDHA;SEC13;SEPHS2;SHMT1;SHMT2;SLC16A1;SLC22A11;SLC25A11;SLC27A4;SLC34A1;SLC35A2;SLC35B2;SLC52A2;SLC9A1;SNX17;SREBF2;STAT5A;STOML2;SUOX;TCN2;TECR;TGFB1;THTPA;TK2;TKFC;TNFRSF1A;TPI1;TST;TSTA3;TXN2;UBIAD1;UMPS;VARS1;VCP;VKORC1;YARS2
224,GO_OXIDOREDUCTASE_COMPLEX,1.04880814335128e-06,29,66,1367,BCKDHA;BCKDK;CYBA;CYC1;DLST;DMAC1;DMAC2;GMPR2;GPD1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OGDH;P4HB;PDHB;SDHA;UQCR10;UQCRC1;UQCRQ
166,GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,1.080396874673479e-06,99,349,1367,APOBEC3C;ARHGDIB;BANF1;C1QBP;CALR;CD1D;CD209;CDC37;CFL1;CHMP2A;CNPY3;CYBA;DDB1;FLOT1;FUCA2;GAPDH;GRN;GSN;HCK;HDAC1;HSP90AB1;HYAL3;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IRAK1;ISG15;ITGB2;LGALS1;MAPKAPK2;MUL1;MYD88;NCR2;NECTIN2;NONO;NR1H2;OAS2;OAS3;OASL;OTOP1;P4HB;PARP9;PLB1;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;POLR3B;PPIA;PPIB;PPP2R1A;PQBP1;PRDX4;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RAD23A;RELA;RPS19;SFTPA1;SIGLEC11;SIRT2;SMARCB1;SNX3;STING1;SUPT4H1;TIMP1;TKFC;TLR1;TNIP2;TRIM21;TRIM28;TRIM8;TTLL12;UBA52;UBB;UBE2D2;UNC93B1;VSIG4;XRCC5;XRCC6;ZP3
62,GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS,1.159204923712129e-06,149,577,1367,ABCD1;ADRA2A;ADRM1;AHCY;ALAD;AMFR;ANAPC11;AP2M1;AP2S1;APOBEC3C;ARAF;ATG7;ATRAID;BAG6;BCKDHA;BCKDK;BLVRA;BLVRB;CCDC115;CCDC22;CHAC2;CHIA;CLPP;CLTA;COMT;CPQ;CSNK1A1;CST3;CTSC;CTSH;DCAF11;DCTPP1;DDA1;DDB1;DLST;DMAC2;EDEM2;EEF1A1;ERLIN1;FAF1;FAH;GCAT;GGT1;GLB1;GNA12;GOT2;GPX1;GSK3A;HEXA;HIBADH;HINT1;HMGCL;HMOX2;HSD17B10;HSP90AB1;HTRA2;HYAL3;ISG15;IVD;KAT5;KCTD17;LIPC;LONP1;LYPLA2;MAD2L2;MAGEA2B;MSN;MTHFS;NAGA;NAGLU;NAPSA;NEDD8;NUDT1;OAT;OAZ1;OGDH;OS9;PARK7;PCBD1;PDCL3;PDE4A;PHB;PRKACA;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RACK1;RAD23A;RELA;RHBDD2;RILP;RNF126;RNF167;RNF4;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SDF2L1;SF3B3;SGTA;SHARPIN;SHMT1;SHMT2;SIRT2;SLC9A1;SNX12;SNX3;SYVN1;TGFB1;TIMP1;TOR1A;TST;TXN2;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2S;UBE2Z;UBE3C;UBL7;UBQLN4;USP11;USP5;VCP;VPS11;VPS25;VPS37C;WDR81
59,GO_AEROBIC_RESPIRATION,1.3919023746431556e-06,27,60,1367,ACO2;ADSL;BLOC1S1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;DLST;FAHD1;FXN;IDH2;IDH3G;MDH2;NDUFS7;NDUFS8;OGDH;OXA1L;PDHB;SDHA;SHMT2;TRPV4;UQCR10;UQCRC1;VCP
227,GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,1.5259795588843499e-06,62,193,1367,ABCD1;ALG3;AMFR;BAK1;BET1L;BID;BSCL2;CALR;DGAT2;DNAJC5;DOLPP1;DPM3;ELOVL1;EMC10;EMC4;EMC8;ERGIC1;ERGIC3;ESYT1;FIS1;HLA-DPB1;HLA-DQA2;HLA-DRA;MAN1C1;MFN2;MICOS13;MICU1;MPC1L;MTLN;MUL1;OXA1L;PDIA3;PEX16;PIGT;PIGU;POMGNT1;PREB;QSOX1;RAB35;RER1;RHBDD2;RTN2;RYR1;SLC25A3;SLC35A2;SLC35A4;SLC35B2;SPCS1;SREBF2;STIM1;STING1;STX10;SUN2;SYS1;SYVN1;TECR;TIMM17B;TMEM11;UBIAD1;VOPP1;YIF1A;YIF1B
269,GO_COATED_VESICLE,1.953217557674107e-06,48,138,1367,ACTR1A;AP1S1;AP2M1;AP2S1;ARF1;CCDC115;CLTA;COPA;COPE;COPG1;COPZ1;CTSC;DBNL;DENND1A;DNAJC5;ERGIC1;ERGIC3;HLA-DPB1;HLA-DQA2;HLA-DRA;KDELR1;KDELR2;LMAN2;MALL;NECAP2;PEF1;RAB13;RAB35;RAB8A;RGS19;SCYL1;SEC13;SEC24D;SFTPA1;SFTPB;SFTPC;SNX3;SPG21;SREBF2;TGFA;TMED10;TMED3;TMED9;VPS11;VPS18;VPS33A;YIF1A;YIF1B
386,GO_WHOLE_MEMBRANE,2.105807391438303e-06,182,739,1367,ABCD1;AGPAT2;AP1S1;AP2M1;AP2S1;AP3D1;AP5S1;APH1A;ARF1;ATP5MC2;ATP6V0C;ATP6V0D1;ATRAID;BAK1;BID;BLOC1S1;BRI3;BSG;BST1;C12orf66;CALR;CCDC115;CD1D;CD33;CDIP1;CEACAM8;CHMP1A;CHMP2A;CHRNB4;CISD1;CLCN7;CLTA;COASY;COPA;COPE;COPG1;COPZ1;CSK;CYB561A3;CYB5R1;CYBA;DBNL;DDOST;DENND1A;DNAJC5;ECE2;EEF1A1;EEF2;EFHD2;EHD4;EIF5A;EMD;FCGRT;FIS1;FLOT1;FLOT2;GLMP;GNAI2;GNB2;GRN;HCK;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HMOX2;HSP90AB1;HYAL3;IFITM3;IMPDH2;IRAK1;ITGAL;ITGB2;KCNAB2;KDELR1;KDELR2;KXD1;LAMTOR1;LAMTOR2;LAMTOR4;LAT2;MALL;MAN2B2;MAP1LC3B2;MAP2K2;MARCHF2;MCEMP1;MFN2;MIEF1;MUL1;MYD88;NECAP2;NUTF2;ORAI1;PARK7;PDIA3;PEF1;PEX14;PEX16;PEX19;PGAP6;PHB2;PLAAT3;PLEKHM1;PLEKHM2;PLIN3;PRKACA;RAB13;RAB1B;RAB20;RAB34;RAB35;RAB5C;RAB8A;RABEPK;RAPGEF1;RGS19;RHOD;RILP;RMDN3;RPH3AL;RTN4R;RTN4RL2;SAMM50;SCAMP3;SCAMP4;SCYL1;SEC13;SEC24D;SELPLG;SGTA;SH3GL1;SIGLEC14;SIGMAR1;SLC15A4;SLC25A5;SLC34A1;SLC9A1;SNAPIN;SNX17;SNX3;SNX8;SPG21;SREBF2;STAT6;STEAP1;STIM1;STING1;STK10;STOML2;STX10;STXBP2;SUN2;SURF4;SYNGR2;TDGF1;TEX264;TGFA;TLR1;TM9SF2;TMBIM1;TMC6;TMED10;TMED3;TMEM179B;TNFRSF1A;TOMM40L;TOMM7;TSPAN14;TSPO;TUBA1B;TYROBP;UBA1;UBA52;UBB;VAT1;VPS11;VPS18;VPS25;VPS33A;VPS37C;WDR81
32,GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,2.3998750505994617e-06,22,45,1367,COA4;COX14;DMAC1;DMAC2;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFAF3;NDUFAF8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OXA1L;SAMM50;UQCR10
322,GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,2.6687776150991316e-06,18,33,1367,DMAC1;DMAC2;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFAF3;NDUFAF8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OXA1L
189,GO_RESPONSE_TO_CYTOKINE,3.019655263394165e-06,131,502,1367,ACKR1;ACTG1;AGPAT2;AIP;ALAD;ARF1;ATP5F1B;BOLA2B;CCL17;CCL24;CD40;CDC37;CDC42EP4;CDIP1;CDK4;CFL1;CHI3L1;CNN2;CYBA;DDOST;DDX41;DTX1;GAPDH;GFPT2;GGT1;GPD1;GSK3A;GSN;GSTP1;HCK;HLA-DPB1;HLA-DQA2;HLA-DRA;HNRNPF;HSP90AB1;HTRA2;HYAL3;IFITM1;IFITM2;IFITM3;IGBP1;IKBKG;IL12RB1;IL13;IL13RA2;IL18BP;IMPDH2;IRAK1;IRF5;ISG15;ITGB2;JAGN1;KARS1;KHSRP;MAPKAPK2;MRPL15;MSN;MUL1;MYD88;NR1H2;OAS2;OAS3;OASL;OTOP1;OTUB1;P4HB;PARP16;PARP9;PCOLCE2;PDIA3;PHB;PLP2;PPIA;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTGES;PTPN18;PTPN6;PTPN9;PYCARD;RAB20;RACK1;RAPGEF1;RELA;RNF113A;RPL13A;RPL3;RPLP0;RPS2;RPS3;RPS6KA4;SELPLG;SHARPIN;SHC1;SHMT1;SHMT2;SLC25A5;SRM;STAT5A;STAT6;STING1;STIP1;STXBP2;TDGF1;TGFB1;TIMP1;TNFRSF1A;TNFSF13;TNIP2;TRIM21;TRIM8;TTLL12;TUBA1B;UBA52;UBB;VPS26B;XRCC5;YBX1
412,GO_HEME_METABOLIC_PROCESS,3.070403661667471e-06,12,17,1367,ALAD;BLVRA;BLVRB;COX10;COX15;FXN;HMBS;HMOX2;SLC25A39;TMEM14C;TSPO;UROD
333,GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,3.110879861364021e-06,104,379,1367,ABCD1;ADRA2A;ALAD;APEX1;ARAF;ATG7;ATP6V0C;ATP6V0D1;ATRAID;BAG6;CAPNS1;CCDC22;CDC37;CDK5;CSNK1A1;CST3;CTSC;DAP;DDA1;DHRSX;DKC1;EDEM2;EEF1A1;EXOSC1;EXOSC4;EXOSC5;FAF1;GAPDH;GNA12;GPD1;GPX1;GSK3A;HP;HSF1;HSP90AB1;HTRA2;IKBKG;KAT5;KHSRP;LAMTOR1;LAMTOR2;LAMTOR4;MAPKAPK2;MFN2;MLST8;MSN;MUL1;MYD88;OS9;PARK7;PDCL3;PGAM1;PHF23;POLDIP2;POLR2G;PPP1CA;PRKACA;PRKAG1;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;QSOX1;RAB1B;RAB8A;RACK1;RAD23A;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SERBP1;SGTA;SIRT2;SREBF2;STING1;TBC1D25;TIMP1;TNFSF13;TOMM7;TRIM21;TRIM8;TSPO;UBA52;UBB;UBQLN4;USP5;VCP;VPS11;VPS26B;YBX1
258,GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,3.600385146530874e-06,32,80,1367,ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;COX4I1;COX6A1;CYC1;DMAC1;DMAC2;MICOS13;MICU1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;ROMO1;SDHA;SLC25A6;TIMM17B;UQCR10;UQCRC1;UQCRQ
421,GO_NADH_DEHYDROGENASE_COMPLEX,3.727734102313386e-06,15,25,1367,DMAC1;DMAC2;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8
259,GO_CATALYTIC_COMPLEX,4.643613766572788e-06,157,628,1367,ACTB;ACTL6A;ACTR8;ADRM1;ALYREF;AMFR;ANAPC11;BCKDHA;BCKDK;BRMS1;CCND3;CDK4;CDK5;CKS1B;CLP1;CTDNEP1;CYBA;CYC1;DAD1;DCAF11;DCTN2;DDA1;DDB1;DDOST;DDX41;DKC1;DLST;DMAC1;DMAC2;DPM3;DYNLRB1;ELOB;ERCC1;EXOSC1;EXOSC4;EXOSC5;FARSA;GATAD2A;GMPR2;GNA12;GNAI2;GNAS;GPD1;HDAC1;HINT1;HNRNPA1;HNRNPF;HSD17B10;HTRA2;IKBKG;KAT5;KCTD17;KHSRP;LSM2;MAD2L2;MCRS1;MED11;MED27;MPND;NAA38;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NHP2;NSMCE1;OGDH;OS9;OST4;P4HB;PCNA;PDHB;PEF1;PFKL;PIGT;PIGU;PKM;PLOD1;POLD4;POLR1D;POLR1E;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;POLR3B;POLR3K;POP4;PPP1CA;PPP2R1A;PPP4C;PRKAG1;PRMT1;PRMT5;PRPF19;PRPS1;PRPS2;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;RAD23A;RBM8A;RHBDD2;RPP25;RPP40;SAE1;SDHA;SF3B2;SF3B3;SHARPIN;SMARCB1;SNRPB;SNRPD2;SPCS1;SYVN1;TAF10;TFPT;TMEM258;TRAF7;TRIM21;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2S;UBE3C;UBQLN4;UQCR10;UQCRC1;UQCRQ;VCP;WDR4;YJU2
218,GO_IMMUNE_EFFECTOR_PROCESS,5.4100484301516405e-06,141,554,1367,ACAA1;ACLY;ACTB;ACTG1;AGA;AGPAT2;ALAD;APEH;APOBEC3C;APRT;ARPC1B;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;C1QA;C1QB;C1QBP;C1QC;C2;CANT1;CCT8;CD1D;CD33;CD40;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DDX41;DNAJC5;DPP7;EEF1A1;EEF2;ERCC1;EXOSC4;EXOSC5;FCGRT;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HCK;HK1;HMOX2;HP;HSP90AB1;IFITM1;IFITM2;IFITM3;IL12RB1;IL13;IL13RA2;IMPDH2;IRF5;ISG15;ITGAL;ITGB2;JAGN1;KARS1;KCNAB2;KDELR1;LAMTOR1;LAMTOR2;LAT2;LGALS1;LIMK1;MAD2L2;MCEMP1;MUL1;MVP;NECTIN2;NKX2-3;NME2;OAS2;OAS3;OASL;PARP9;PFKL;PGAM1;PHB;PKM;POLR3B;POLR3K;PPIA;PQBP1;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB5C;RAPGEF1;RELA;RPS19;RPS6;SASH3;SFTPA1;SIGLEC14;SLC15A4;SRP14;STAT6;STING1;STK10;STXBP2;SURF4;TGFB1;TKFC;TMBIM1;TMBIM6;TMC6;TMEM179B;TNFSF13;TRAPPC1;TSPAN14;TSTA3;TXNDC5;TYROBP;ULBP3;UNC93B1;VAT1;VCP;VSIG4;WDR1;XRCC5;XRCC6;ZP3
67,GO_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,7.687577622544948e-06,12,18,1367,ALAD;BLVRA;BLVRB;COX10;COX15;FXN;HMBS;HMOX2;SLC25A39;TMEM14C;TSPO;UROD
113,GO_ELECTRON_TRANSPORT_CHAIN,9.229296607514836e-06,36,98,1367,AKR7A2;BID;CIAPIN1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYBA;CYC1;GPD1;MYBBP1A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;PARK7;POR;SDHA;SLC25A22;TSTA3;UQCR10;UQCR11;UQCRC1;UQCRQ
144,GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,1.0181300132180096e-05,85,303,1367,ACAA1;ACLY;AGA;AGPAT2;ALAD;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;CANT1;CCT8;CD33;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HMOX2;HP;HSP90AB1;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;JAGN1;KCNAB2;LAMTOR1;LAMTOR2;LAT2;MCEMP1;MVP;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB5C;SIGLEC14;SLC15A4;SRP14;STING1;STK10;STXBP2;SURF4;TMBIM1;TMC6;TMEM179B;TRAPPC1;TSPAN14;TXNDC5;TYROBP;VAT1;VCP;WDR1;XRCC5;XRCC6
102,GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,1.0286935222529217e-05,21,45,1367,ABT1;DHX37;ERAL1;MRPS11;MRPS7;NOB1;RPS14;RPS15;RPS16;RPS17;RPS19;RPS21;RPS27;RPS28;RPS5;RPS6;RPS7;RPS8;RRS1;TBL3;WDR46
268,GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT,1.259464949446195e-05,27,66,1367,CALR;CCDC115;COPG1;CTSC;ERGIC1;ERGIC3;KDELR1;LMAN2;LRPAP1;MYDGF;NUCB1;P4HB;PDIA6;RAB1B;RER1;SCYL1;SLC35C2;STING1;SURF4;TGFA;TM6SF2;TMED10;TMED3;TMED9;YIF1A;YIF1B;YKT6
134,GO_REGULATION_OF_PROTEIN_STABILITY,1.4063263457183411e-05,41,119,1367,BAG6;CALR;CCT3;CCT4;CCT7;CCT8;CDC37;CTSH;DPM3;FLOT1;FLOT2;GAPDH;GRN;GSN;HSP90AB1;ISOC2;MUL1;NCLN;PARK7;PDCL3;PEX19;PFN1;PHB;PHB2;PPIB;PYCARD;RAD23A;RNF5;RPL11;RPL23;RPL5;RPS7;SERF2;SYVN1;TESC;TNIP2;TOMM7;TRIM21;TYROBP;VPS11;WDR81
223,GO_SECRETORY_GRANULE,1.6421905555178075e-05,105,397,1367,ACAA1;ACLY;ADAM15;AGA;AGPAT2;ALAD;ANGPTL6;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BSG;BST1;CALR;CANT1;CCT8;CD33;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYB5R1;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;FLOT2;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HEXA;HMOX2;HP;HSP90AB1;HYAL3;IMPDH2;ITGAL;ITGB2;KCNAB2;LAMTOR1;LAMTOR2;LGALS3BP;MCEMP1;MVP;NAPSA;NME2;NUDT1;PFKL;PGAM1;PKM;PLA2G2A;PPIA;PRDX4;PRKACA;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB13;RAB5C;RPH3AL;SFTPA1;SFTPB;SFTPC;SIGLEC14;SLC15A4;SNAPIN;SRP14;STING1;STK10;STXBP2;SURF4;TEX264;TGFB1;TIMP1;TMBIM1;TMC6;TMED10;TMEM179B;TOR1A;TRAPPC1;TSPAN14;TXNDC5;TYROBP;VAT1;VCP;VEGFB;XRCC5;XRCC6
