,go,pv,k,n,N,genes
280,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.0050012123243142826,24,102,1035,AIFM1;ANP32B;ARL6IP1;ARL6IP5;ARRB2;BAX;BCAP31;CTSD;CYCS;FAM162A;HSPD1;HSPE1;LAMTOR5;LGALS9;PAK2;PLAUR;PPARG;RHOA;RPS6KA1;S100A9;SFN;SYK;TNFRSF10A;TRIAP1
435,GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,0.005019848373397517,7,17,1035,EIF6;MRTO4;NIP7;NSA2;RPF1;ZNF593;ZNF622
253,GO_DEVELOPMENTAL_PIGMENTATION,0.005019848373397517,7,17,1035,ATP6AP2;BAX;CD63;MITF;RAB27A;RAB38;SLC24A5
227,GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.005019848373397517,7,17,1035,CD14;LILRA2;LY96;LYN;PIK3AP1;SCIMP;TLR4
143,GO_LYMPHOCYTE_ACTIVATION,0.005026372056575238,52,267,1035,AIF1;AP3B1;BAX;CBFB;CD22;CD74;CDC42;CDKN1A;CEBPB;CMTM7;CR1;CTPS1;DOCK2;DUSP22;DUSP3;FCER1G;GPAM;GRB2;HAVCR2;HFE;HLA-DMB;HLA-DPA1;HPRT1;HSPD1;IL10;IL27RA;LCP1;LGALS3;LGALS9;LYN;MLH1;NCSTN;PAK2;PIK3CG;PLCG2;PRDX1;PRNP;PSEN1;RAB27A;RAC2;RHOA;RIPK3;SELENOK;SEMA4A;SH3KBP1;SIRPA;SIRPB1;SPI1;SYK;TLR4;VAMP7;WAS
51,GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.005052729624509262,62,329,1035,ABCE1;ADIPOR1;ALOX5;CANX;CAPZA1;CBFB;CCR1;CD300LF;CD74;CDC42;CDKN1A;CISH;COMMD7;CSF2RA;CSNK2B;CXCR2;FCER1G;FCGR1A;GRB2;GSTO1;H3C11;HLA-DPA1;HMOX1;HSP90B1;HSPA9;IFNGR2;IL10;IL10RB;IL17C;IL1RN;IL27RA;LCP1;PADI2;PAK2;PIM1;PPARG;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAP1B;SPI1;SQSTM1;SYK;TALDO1;TMSB4X;TREM2;UBE2N;VRK2;YTHDF2
547,GO_ANIMAL_ORGAN_REGENERATION,0.00510004714277164,10,30,1035,ATIC;CDKN1A;CEBPB;CSNK2B;HFE;HMOX1;IL10;LCP1;PPARG;RAP1A
20,GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,0.00510004714277164,10,30,1035,BAX;DNAJB11;FICD;GOSR2;HSPA5;HYOU1;SRPRA;SRPRB;SSR1;TPP1
49,GO_CELLULAR_IRON_ION_HOMEOSTASIS,0.00510004714277164,10,30,1035,ATP6AP1;ATP6V1A;ATP6V1G1;FBXL5;FTH1;FTL;HFE;HMOX1;NCOA4;TMEM199
204,GO_NCRNA_METABOLIC_PROCESS,0.005125444710048062,50,255,1035,BYSL;CDKAL1;DARS2;DDX10;DDX18;EIF4A3;ELP5;EMG1;EPRS1;FARSB;GARS1;IARS1;INTS7;ISG20L2;LYAR;MARS1;METTL1;METTL8;MRTO4;NIFK;NOL10;NOL6;NOP10;NOP14;NOP56;NSA2;PA2G4;PELO;PPA1;PPA2;QRSL1;RAN;RPF1;RPF2;RPS24;RRP36;RSL1D1;RTRAF;SARS1;SND1;SRFBP1;TARS1;TRMT12;TSR1;USB1;UTP14A;UTP18;UTP4;WDR43;YARS1
145,GO_LEUKOCYTE_PROLIFERATION,0.005139872969770776,27,119,1035,AIF1;BAX;CD22;CD74;CDKN1A;CEBPB;CTPS1;DOCK2;GPAM;HAVCR2;HLA-DMB;HLA-DPA1;HPRT1;HSPD1;IL10;LGALS3;LGALS9;LYN;NCSTN;PIK3CG;PRNP;RAC2;RIPK3;SELENOK;SYK;TLR4;TREM2
105,GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.005273816552471521,46,231,1035,ADORA2B;ARRB2;ATG3;ATP6AP1;C4BPA;CD14;CD22;CD300LF;CD63;CFTR;CSPG5;DAB2;DENND10;DNM2;DOCK2;FCER1G;FGB;HFE;HMOX1;LGALS3;LGALS9;LYAR;LYN;MCTP1;NAPA;NSF;PLCG2;PPARG;PPT1;RAB10;RAB25;RAB27A;RAB7A;RAB9A;RAC2;RAP1A;RAP1B;SIRPA;SIRPB1;SMAP1;STAM;STX1B;SYK;TREM2;TSG101;VAMP7
201,GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.005276430935284081,67,361,1035,ABCB4;ABCC4;ACAT1;ACTR2;AIF1;AIFM1;ANXA7;AQP3;ARRB2;ASS1;BECN1;CBFB;CDKN1A;CEBPB;CFTR;COLEC12;CSNK2B;CYP1B1;DAB2;DDX18;DIAPH1;DNM2;EFTUD2;EIF4A3;EIF4E;G6PD;GBA;GNA15;GNAI3;GOT1;GPAM;H2AZ1;HSP90B1;HSPA5;IDH1;IL10;IL1RN;KCNQ1;KYNU;LDHA;LMO3;LYN;NCOA4;NCSTN;NME1;NPC1;NPM1;NQO1;P2RX4;PADI2;PAK2;PIK3CG;PIM1;PLIN2;PPARD;PPARG;PSMB2;RAN;RAP1A;RAP1B;RHOA;RNLS;RWDD1;SLC3A2;TMEM38B;VDR;WBP2
206,GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.0053594534635693905,32,148,1035,ADORA2B;AIF1;AP3B1;CBFB;CD74;CDC42;CDKN1A;FCER1G;GPAM;GRB2;HAVCR2;HLA-DMB;HLA-DPA1;HSPD1;IL10;LGALS9;LILRA2;LILRA5;LYN;MLH1;PAK2;PLEK;RHOA;RPS6KA1;SELENOK;SH3KBP1;SIRPA;SIRPB1;SYK;TLR4;TREM2;VAMP7
507,GO_ATPASE_ACTIVITY,0.005466212479039834,33,154,1035,ABCB4;ABCC4;ABCE1;ATP5F1C;ATP5F1E;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;ATP6V1F;ATP6V1G1;ATP6V1H;CFTR;CLPB;DDX10;DDX18;DDX19A;DDX39A;EIF4A3;HSPA13;HSPA5;HSPA9;HSPD1;IDE;MLH1;NSF;OLA1;PSMC1;PSMC2;PSMC4;RFC2;YME1L1
587,GO_COPII_COATED_VESICLE_BUDDING,0.005588416411891704,11,35,1035,CNIH1;GOSR2;KLHL12;MCFD2;NAPA;NSF;PPP6C;SEC23B;SERPINA1;STX5;TMED2
349,GO_OSTEOCLAST_DIFFERENTIATION,0.005588416411891704,11,35,1035,ATP6AP1;CCR1;CEBPB;DCSTAMP;FAM20C;FCER1G;MITF;OSCAR;PRXL2A;TLR4;TREM2
562,GO_RESPONSE_TO_PEPTIDE_HORMONE,0.005632776063742901,35,166,1035,ADIPOR1;AHCYL1;ANXA5;AP3S1;ASS1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;EIF2B3;EIF6;EPRS1;GCG;GDF15;GOT1;GRB2;HADHA;IDE;IL10;IQGAP1;LYN;MARS1;PPARG;RAB10;RAP1B;SELENOS;SESN2;TIMP4;UPRT;YWHAG
53,GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,0.00564751196887038,20,81,1035,ACAT1;ACSS2;ADI1;AKR1A1;B4GALT3;CHST11;CNDP2;CSPG5;DLAT;DLD;GCDH;GSS;GSTO1;HSD17B12;MPC2;MTHFD1;PPT1;ST3GAL1;TPK1;UST
152,GO_RESPONSE_TO_BACTERIUM,0.005648540580596855,48,244,1035,ACP5;ASS1;BPIFA2;C15orf48;C4BPA;CD14;CD68;CEBPB;CEBPE;CFP;DEFB1;FCER1G;FGB;HAVCR2;IL10;IL1RN;IL27RA;KMO;LALBA;LGALS9;LILRA2;LITAF;LRG1;LY86;LY96;LYN;MAPKAPK3;MLH1;MR1;MRC1;MTDH;PLCG2;PPARD;PPP1R11;PYGL;RHOA;RPL39;S100A9;SCIMP;SELENOS;SIRPA;SLC17A5;ST13;SYK;TIMP4;TLR4;TREM2;VDR
24,GO_VESICLE_LOCALIZATION,0.005739575493253476,22,92,1035,AP3B1;AP3M1;AP3S1;BLOC1S2;BORCS5;CNIH1;DNM2;F8A1;GOSR2;KLHL12;MCFD2;NAPA;NSF;PIK3CG;PPP6C;PSEN1;RAB27A;SERPINA1;STARD3NL;STX5;TMED2;VAMP7
142,GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.0058764137622795976,118,693,1035,ADORA2B;ADPRH;AIFM1;ALOX5AP;ANP32B;ARF4;ARHGAP17;ARL6IP5;ATP1B3;BAX;BCAP31;CCNYL1;CCT2;CD74;CDC42;CDKN1A;CFTR;CHCHD10;CLIC2;COPS8;CORO1C;COX17;CR1;CTSA;CTSD;CTSS;CXCL17;CYB5B;CYCS;DCUN1D5;DERL1;DNAJB11;DNM2;DOCK2;EIF2S1;EIF3C;FAM162A;FCGR1A;GADD45A;GCG;GDF15;GDI2;GM2A;GMFG;GNA15;GNAI3;GPR65;GSTO1;HCLS1;HFE;HIGD1A;HSPD1;HSPE1;IL10;IQGAP1;LCP2;LGALS3;LGALS9;LILRA5;LRRC52;LYN;MAPKAP1;MAPKAPK3;MAPRE1;MMD;MTDH;NAPA;NCF2;NCF4;NCSTN;NME1;NPM1;NSMAF;PAK2;PDCD10;PGAM5;PIK3CG;PINX1;PLAUR;PLCG2;PLEK;PLSCR1;PPARG;PRNP;PSAP;PSEN1;PSMA6;PSMD14;PSME3;RAN;RAP1A;RAP1GDS1;RASA4B;RFC2;RHOA;RHOG;RIPK3;RP2;RWDD1;S100A9;SEC23B;SMAP1;SSBP1;STK24;SYK;TAF12;TAOK3;TIGAR;TLR4;TMSB4X;TNFRSF10A;TREM2;UBA2;UBE2N;VDR;XRCC4;YWHAB;ZNF622
173,GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.005876780656820983,12,40,1035,AIFM1;BECN1;CYP1B1;IL10;MAPK13;NQO1;PDCD10;PPIF;PSAP;RIPK3;SIRPA;ZNF277
437,GO_PHAGOCYTIC_VESICLE_MEMBRANE,0.005876780656820983,12,40,1035,ATP6V0B;ATP6V0E1;DNM2;HVCN1;LAMP2;MCOLN1;RAB10;RAB38;RAB7A;RAB9A;RAC2;VAMP7
495,GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS,0.0058822093084288565,9,26,1035,ASS1;CTPS1;DPH6;GART;GMPS;GSS;MTHFD1;PAICS;QRSL1
527,GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0058822093084288565,9,26,1035,DLD;NDUFA1;NDUFA4;NDUFA6;NDUFA9;NDUFB4;NDUFB9;NDUFS1;NDUFS2
471,GO_PROTEIN_DIMERIZATION_ACTIVITY,0.005955999592495849,92,523,1035,ACAT1;ACOT7;ADIPOR1;AIFM1;ALG2;ATIC;BAX;BCL2A1;BECN1;BHLHE41;CDA;CEACAM5;CEACAM6;CEBPB;CEBPE;CHMP4B;CLN6;COMMD1;DARS2;DBI;DNTTIP1;DPYD;E2F4;ENO1;EPRS1;FCER1G;FICD;G6PD;GADD45A;GALE;GARS1;GCA;GDF15;GLA;GRPEL1;GSS;H2AC21;H2AX;H2AZ1;H3-3A;H3C11;H4C15;HELT;HEXB;HM13;HMOX1;HPRT1;HPS1;HSD17B4;IDE;IDH1;IL10;KYAT3;KYNU;MACROH2A1;MITF;NCF4;NPM1;NRBP1;P2RX4;PADI2;PDCD10;PDSS2;PLEK;POLE4;PON3;PPARG;PRDX6;PSAP;PSMD7;PYGL;RABGGTA;RAN;RENBP;RPE;S100A11;SARS1;SNX2;SQSTM1;ST13;STARD3NL;SUCLG2;TAF12;TAF4B;TARS1;TAS1R2;TIMM10;TKT;TLR4;TMEM192;TSG101;UBA2
180,GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.006007443028265281,13,45,1035,BYSL;EMG1;LTV1;NOL10;NOP14;NPM1;RPL38;RPS10;RPS24;RRP36;SRFBP1;TSR1;UTP4
376,GO_ORGANELLE_DISASSEMBLY,0.0060172705546475925,14,50,1035,ATG3;BECN1;FUNDC2;GABARAP;GBA;HAX1;HK2;MAP1LC3B;MCTS1;PELO;SQSTM1;STX5;TIGAR;VDAC1
285,GO_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.006143468873539828,34,161,1035,AIFM1;ANP32B;ARL6IP5;BAX;BCAP31;CLN6;COP1;CR1;CTSD;CYCS;DAB2;ENO1;FAM162A;GBA;HPN;HSPD1;HSPE1;LGALS9;LYN;PLGRKT;PPARG;PSEN1;PSMC1;PSMC2;PSMC4;PSMD14;PSME3;RHBDD1;RHOA;S100A9;SYK;TNFRSF10A;TREM2;UBQLN1
442,GO_GOLGI_APPARATUS,0.0061597161129147955,113,661,1035,AATF;AP1B1;AP3B1;AP3M1;AP3S1;ARCN1;ARF4;ATP2C1;ATP9B;B4GALT3;BCAP31;BECN1;CD14;CD74;CDC42;CHST11;CLCC1;CLTC;CNIH1;COG2;COMMD9;COP1;COPB1;COPB2;CSPG5;DBI;DEFB1;DENND5A;DNM2;FAM20C;FCGR2A;FIG4;GABARAP;GALNT1;GALNT12;GALNT7;GBA;GDF15;GDI2;GLA;GNAI3;GOLGA8T;GOLT1A;GOSR2;GRB2;GRINA;HABP4;HLA-DPA1;IFNGR2;KLHL12;LALBA;LITAF;LPCAT1;LPCAT2;LYN;M6PR;MAPKAP1;MAPRE1;MCFD2;MCOLN1;MMD;NAPA;NCSTN;NPC1;NSF;PDCD10;PI4K2A;PI4KB;PITPNB;PLSCR1;PPP2R5C;PPP6C;PPT1;PRNP;PSEN1;PWP1;RAB10;RAB27A;RAB38;RAB7A;RAB9A;RHEB;RNF13;RP2;RTN3;SCAMP2;SEC23B;SELENOK;SERPINA1;SLC24A5;SLC29A3;SLC35B1;SLC39A11;SLC50A1;SRGN;ST3GAL1;STK24;STX12;STX5;STX8;TANGO2;TLR4;TMCO1;TMED2;TMED5;UST;VAC14;VAMP7;VTI1B;WDR77;YIPF1;ZDHHC18;ZNF622
575,GO_REGULATION_OF_T_CELL_ACTIVATION,0.006183392505803567,29,132,1035,AIF1;AP3B1;CBFB;CD74;CDC42;CEBPB;CR1;DUSP22;DUSP3;GPAM;GRB2;HAVCR2;HFE;HLA-DMB;HLA-DPA1;HSPD1;IL10;LGALS3;LGALS9;LYN;PAK2;PRNP;RAC2;RHOA;RIPK3;SELENOK;SIRPA;SIRPB1;SYK
216,GO_ORGANIC_ANION_TRANSPORT,0.0062139900587503405,35,167,1035,ABCB4;ABCC4;ARL6IP1;ARL6IP5;ATP9B;CFTR;CPT2;CYB5R4;EPRS1;GLS2;GLTP;KMO;MPC2;NPC2;P2RX4;PITPNB;PLIN2;PLSCR1;PPARD;PPARG;PSAP;PSEN1;SFXN2;SLC17A5;SLC1A5;SLC2A9;SLC35B1;SLC3A2;SLC66A1;SLC6A13;SLC7A1;SLC7A8;SLCO2B1;SYK;TRIAP1
476,GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0062139900587503405,35,167,1035,ANO10;AQP3;ATP5F1C;ATP5F1E;ATP5MC3;ATP5MG;ATP5PB;ATP5PD;ATP5PO;ATP6AP1;BAX;CFTR;CLCC1;CLIC1;CLIC2;HPN;HVCN1;JPH4;KCNA10;KCNK13;KCNQ1;KCNQ3;LRRC52;MCOLN1;MPV17;MTMR6;P2RX4;PSEN1;SEC61A1;SLC24A5;TMCO1;TMEM38B;TOMM40;VDAC1;VDAC2
365,GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.0062941627678099995,18,71,1035,ARRB2;ATG3;BAX;BLOC1S2;CHCHD10;FAM162A;HIGD1A;HK2;HSPD1;NDUFS1;PLAUR;PPIF;SFN;SLC35F6;TIMM50;TRIAP1;YWHAB;YWHAG
438,GO_COATED_VESICLE,0.006344539936079963,30,138,1035,ABCB4;AP1B1;AP3B1;ARCN1;BCAP31;CD74;CFTR;CLTC;CNIH1;COPB1;COPB2;DAB2;DNM2;FCGR1A;GOSR2;HLA-DPA1;HSPD1;KLHL12;M6PR;MCFD2;RAB27A;SEC23B;SERPINA1;SFTPA2;STX5;TMED2;TMED5;TMEM199;VAMP7;VTI1B
591,GO_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.006570164391584658,22,93,1035,ACTR2;ACTR3;ARPC2;ARPC3;ARPC4;BRK1;CAPG;CAPZA1;CAPZA2;CDC42;CDC42EP3;COTL1;GMFG;GPR65;GRB2;HAX1;HCLS1;PLEK;RHOA;TMSB10;TMSB4X;WAS
472,GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS,0.006620411560325062,10,31,1035,AGPS;ALOX5AP;COQ2;DHDDS;GSTO1;NANS;PDSS2;RABGGTA;SMS;TRMT12
22,GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.006620411560325062,10,31,1035,CD22;CLIC2;GSTO1;JPH4;P2RX4;PLEK;PRNP;SELENOK;SYK;TREM2
314,GO_CELL_CELL_RECOGNITION,0.006620411560325062,10,31,1035,ALDOA;CCT2;CCT5;CRISP1;DOCK2;HAVCR2;HVCN1;LGALS3;VDAC2;ZAN
659,GO_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT,0.0066448666190939655,8,22,1035,ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO
39,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.0066448666190939655,8,22,1035,ARRB2;C4BPA;CR1;DUSP22;HAVCR2;HFE;HMOX1;LGALS9
588,GO_PROGRAMMED_NECROTIC_CELL_DEATH,0.0066448666190939655,8,22,1035,BAX;CD14;LY96;PGAM5;PPIF;PYGL;RIPK3;TLR4
78,GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.0066448666190939655,8,22,1035,ARRB2;CD63;DAB2;DNM2;HFE;PLCG2;PPT1;SYK
50,GO_TRANSLATIONAL_INITIATION,0.00671678577503427,28,127,1035,ABCE1;EIF2A;EIF2B3;EIF2S1;EIF2S2;EIF2S3;EIF3B;EIF3C;EIF3I;EIF3J;EIF3K;EIF3M;EIF4E;EIF6;HABP4;MCTS1;NPM1;PABPC1;PAIP1;PAIP2;RPL21;RPL38;RPL39;RPS10;RPS13;RPS24;RPS25;YTHDF2
65,GO_RRNA_METABOLIC_PROCESS,0.00671678577503427,28,127,1035,BYSL;DDX10;DDX18;EIF4A3;EMG1;ISG20L2;LYAR;MRTO4;NIFK;NOL10;NOL6;NOP10;NOP14;NOP56;NSA2;PA2G4;PELO;RPF1;RPF2;RPS24;RRP36;RSL1D1;SRFBP1;TSR1;UTP14A;UTP18;UTP4;WDR43
396,GO_MHC_PROTEIN_COMPLEX,0.006719044811517569,5,10,1035,CD74;HLA-DMA;HLA-DMB;HLA-DPA1;MR1
422,GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O,0.006719044811517569,5,10,1035,ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD
604,GO_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O,0.006719044811517569,5,10,1035,ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD
69,GO_PROTEIN_IMPORT,0.006937953501521358,19,77,1035,CDKN1A;GRPEL1;HCLS1;HSPA4;HSPD1;IPO7;KPNA2;KPNB1;LAMP2;NUP88;NUP93;NXT1;PSEN1;RAN;SYK;TIMM23;TIMM50;TOMM22;TOMM40
266,GO_VACUOLE_ORGANIZATION,0.006937953501521358,19,77,1035,ATG3;BECN1;CHMP4B;CLN6;FIG4;GABARAP;GBA;HEXB;HPS1;MAP1LC3B;PIP4K2A;PIP4K2C;PPT1;PSEN1;RAB7A;STX12;TMEM199;TPP1;UBQLN1
132,GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.006967530288280727,23,99,1035,ARRB2;BAX;CHCHD10;FAM162A;GBA;HAX1;HIGD1A;HK2;MPV17;PARL;PLAUR;PPIF;RAC2;SFN;SLC35F6;SQSTM1;TIGAR;TREM2;TRIAP1;UBE2D3;VDAC1;YWHAB;YWHAG
540,GO_ENDOSOMAL_TRANSPORT,0.007051620284635663,26,116,1035,AP3B1;AP5B1;BLOC1S2;CHMP4B;CLTC;CMTM6;CORO1C;DENND10;DENND5A;GOSR2;RAB10;RAB7A;RAB9A;SNX2;SQSTM1;STAM;STX5;TMEM50A;TOM1;TSG101;VPS26A;VPS26C;VPS35L;VTI1B;WAS;WASHC5
31,GO_FATTY_ACID_BETA_OXIDATION,0.007070155747044635,11,36,1035,ACAT1;ACOX3;CPT2;DECR1;ETFA;GCDH;HADHA;HADHB;HSD17B4;PPARD;SESN2
416,GO_LEADING_EDGE_MEMBRANE,0.007104806719077183,15,56,1035,AIF1;ARF4;ATP6AP2;CDC42;CORO1C;DIAPH1;DNM2;IFIT5;LCP1;MTMR6;NME1;PLEK;RHOA;SCIMP;UNC5A
379,GO_RESPONSE_TO_HYDROGEN_PEROXIDE,0.007104806719077183,15,56,1035,AIFM1;BECN1;CYP1B1;HMOX1;IL10;LDHA;MAPK13;NQO1;PDCD10;PPIF;PSAP;RIPK3;SIRPA;STK24;ZNF277
273,GO_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.007254665187005779,7,18,1035,ARPC2;BRK1;CDC42;CORO1C;DNM2;RAC2;WAS
315,GO_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.007254665187005779,7,18,1035,CYP1B1;FERMT3;LPXN;LYN;PIK3CG;PLAU;SYK
484,GO_SNAP_RECEPTOR_ACTIVITY,0.007254665187005779,7,18,1035,GOSR2;STX12;STX1B;STX5;STX8;VAMP7;VTI1B
124,GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.007254665187005779,7,18,1035,EFL1;GMPS;GNAI3;HPRT1;NME1;RAN;RHOA
409,GO_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE,0.007254665187005779,7,18,1035,ARL6IP1;CCDC47;DERL1;PI4KB;SEC61A1;SEC61B;SRPRA
402,GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN,0.007254665187005779,7,18,1035,ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP6V0B;ATP6V0E1
324,GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.007293700230378152,27,122,1035,ANXA5;ATP2C1;BAX;CLIC2;DIAPH1;G6PD;GSTO1;JPH4;LETM1;LYN;MCOLN1;P2RX4;PARL;PIK3CG;PLCG2;PMPCA;PMPCB;PRNP;PSEN1;SEC61A1;SLC24A5;TMCO1;TMEM38B;TRPC4AP;UBQLN1;VDAC1;YME1L1
21,GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.0072938874456847744,12,41,1035,ARRB2;CD14;CD63;DAB2;DNM2;HFE;PLCG2;PPARG;PPT1;SYK;TREM2;TSG101
207,GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.0073233606706489835,24,105,1035,AKR1A1;AKR1B1;ALDOA;CHST11;CLTC;ENO1;FBP1;G6PD;GBE1;GCG;GOT1;GPI;LALBA;MDH1;MPDU1;NANS;PGD;PGK1;PGM2;PLEK;SELENOS;SESN2;TALDO1;TKT
546,GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY,0.007346182876975953,13,46,1035,AUP1;BCAP31;CCDC47;DERL1;DNAJB12;HSP90B1;HSPA5;NPLOC4;SEC61B;SELENOS;UBE2J1;UBQLN1;UBXN8
323,GO_BONE_RESORPTION,0.007447429650509124,6,14,1035,ACP5;ATP6AP1;DCSTAMP;RAC2;SYK;TPP1
79,GO_ACETYL_COA_METABOLIC_PROCESS,0.007447429650509124,6,14,1035,ACAT1;ACSS2;DLAT;DLD;KYNU;MPC2
82,GO_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,0.007447429650509124,6,14,1035,ARPC2;BRK1;CDC42;DNM2;RAC2;WAS
651,GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.007447429650509124,6,14,1035,SEC61A1;SEC61B;SLC15A3;TIMM23;TOMM22;TOMM40
485,GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY,0.007447429650509124,6,14,1035,PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7
296,GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.007447429650509124,6,14,1035,ADK;ATIC;GART;GMPS;HPRT1;PAICS
210,GO_LIVER_REGENERATION,0.007447429650509124,6,14,1035,CEBPB;CSNK2B;HFE;HMOX1;IL10;RAP1A
460,GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.007496895052774285,22,94,1035,ABCC4;ANXA5;ATP1B3;ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;LETM1;SLC15A3;SLC17A5;SLC24A5;SLC2A9;SLC34A2;SLC3A2;SLC6A13;SLCO2B1
199,GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.007524594973044912,42,211,1035,ARRB2;BAX;CDA;CDKN1A;CORO1C;DUSP22;DUSP3;ENSA;FBP1;FKBP15;GADD45A;GBA;GMFG;GSKIP;IPO7;IQGAP1;LGALS3;LMO3;LPCAT1;LYN;MACROH2A1;NPM1;PAK2;PLEK;PPIF;PPP1R11;PPP1R1C;PRNP;PSEN1;PWP1;RHOA;RTRAF;SET;SFN;SIRPA;STRAP;TAOK3;TIGAR;TLR4;TSG101;YWHAB;YWHAG
241,GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS,0.007590738775662775,37,181,1035,ANXA5;ANXA7;ATP2C1;BAX;BCAP31;CCDC47;CCR1;CLIC2;CXCR2;DIAPH1;GNA15;GOT1;GPR65;GRINA;GSTO1;HEXB;HSP90B1;IMMT;JPH4;LETM1;LYN;MCOLN1;MT1B;MT1G;P2RX4;PIK3CG;PLCG2;PRNP;PSEN1;RAP1GDS1;S100A9;SELENOK;SELENOT;SLC24A5;TMCO1;TMEM38B;VDR
395,GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.007598106261936859,39,193,1035,ARL6IP1;AUP1;BCAP31;CANX;CD74;CHCHD10;CHCHD3;COQ2;DCSTAMP;DERL1;DHCR7;DNAJB12;DPAGT1;EMC3;EMC7;FICD;FUNDC2;HLA-DPA1;HM13;HSPA5;IMMT;LAMP2;MPC2;NPC1;P2RX4;RHBDD1;SEC61A1;SELENOS;SLC35B1;SLC66A1;STX12;TIMM23;TMCO1;TMEM163;TMEM70;TOMM40;TRAM1;UBXN8;VAMP7
